Index;Altitude;Certification;Code postal;Consommation;Année Construction;kgCO2;Coût des travaux;€/m²;kgCO2/€;Département;Emission CO2;Emission CO3;Fiabilité;Livraison;Niv. énergetique;Permis;Respect Effinergie+;Respect RT2012;SDP;SRT;Shon;Shon RT;Surface;Surface reglementaire;Travaux;Type bâtiment;Usage principal;Ville;Zone climatique;_graph-conso-globale_5 usages réglementaires;_graph-conso-globale_Autres Usages;_graph-conso-globale_Mobilité / Déplacements;_graph-pie-contrib_Chantier;_graph-pie-contrib_Eau;_graph-pie-contrib_Energie;_graph-pie-contrib_Produits de Constructions et Equipements;E,GES;_graph-pie-decomp-composant_Appareils élévateurs;_graph-pie-decomp-composant_Chauffage, ventilation, ECS, froid;_graph-pie-decomp-composant_Cloisonnement, Doublage, Menuiseries intérieures;_graph-pie-decomp-composant_Couverture,Charpente, Étanchéité;_graph-pie-decomp-composant_Equipements de production d’énergie;_graph-pie-decomp-composant_Façades et menuiseries extérieures;_graph-pie-decomp-composant_Fluides frigorigènes;_graph-pie-decomp-composant_Fondations et infrastructures;_graph-pie-decomp-composant_Maçonnerie, Superstructure;_graph-pie-decomp-composant_Revêtements sol mur et plafonds, chapes, décoration;_graph-pie-decomp-composant_Réseaux de communication;_graph-pie-decomp-composant_Réseaux d’énergie;_graph-pie-decomp-composant_Sanitaire;_graph-pie-decomp-composant_VRD;Colonne2;_graph-pie-eges_obs_Chauffage;_graph-pie-eges_obs_ECS;_graph-pie-eges_obs_Eclairage;_graph-pie-eges_obs_Refroidissement;_graph-pie-eges_obs_VMC & Auxiliaires;_graph-pie-perf_obs_Auxiliaires;_graph-pie-perf_obs_Chauffage;_graph-pie-perf_obs_ECS;_graph-pie-perf_obs_Eclairage;_graph-pie-perf_obs_Refroidissement;_graph-pie-perf_obs_VMC;Colonne1;_graph-pie-phase_Construction;_graph-pie-phase_Fin de vie;_graph-pie-phase_Production;_graph-pie-phase_Utilisation;_graph-pie-repart_deperd2_Autres planchers hauts et toitures (A2);_graph-pie-repart_deperd2_Liaisons plancher bas avec mur (L8);_graph-pie-repart_deperd2_Liaisons plancher haut A3 avec mur (L10);_graph-pie-repart_deperd2_Liaisons plancher intermédiaire avec mur (L9);_graph-pie-repart_deperd2_Parois verticales opaques (A1);_graph-pie-repart_deperd2_Parois vitrées non résidentiel (A6);_graph-pie-repart_deperd2_Parois vitrées résidentiel (A7);_graph-pie-repart_deperd2_Planchers bas (A4);_graph-pie-repart_deperd2_Planchers hauts en béton ou en maçonnerie (A3);_graph-pie-repart_deperd2_Portes (A5);Colonne3;_graph_donne_eco_Autres;_graph_donne_eco_Chauffage - VMC - Plomberie;_graph_donne_eco_Chauffage, ECS, Ventilation;_graph_donne_eco_Clos Couvert;kgCO2/€ Clos couvert;_graph_donne_eco_ENR;_graph_donne_eco_Electricité;_graph_donne_eco_Electricité - PV;_graph_donne_eco_Gros Oeuvre - Structure - Bardage;kgCO2/€ gros œuvre structure bardage;_graph_donne_eco_Second Œuvre3;kgCO2/€ second œuvre;_graph_donne_eco_Système CVC - Electricité;_index_num;_repart_deperd_Baies en hiver;_repart_deperd_Murs;_repart_deperd_Plancher bas;_repart_deperd_Ponts thermiques;_repart_deperd_Toitures;url
1373;100;;85500;38.5;2013;;111000;1193.54838709677;0;;;0;Certifié;04-2014;Effinergie+;2013-04-01;;;;;;93;93;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Les Herbiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;24.8;15.8;4.2;;5.3;;;;;;;;;;;;;;;;0;;;;;;2000;;;;;;;;1373;27.32;18.23;14.97;7.25;7.8;https://www.observatoirebbc.org/projets/renovation/1373
1409;100;;85500;43.8;2013;;;0;;;8.1;405;Certifié;03-2014;Effinergie+;2013-05-01;;;;;;89;89;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Les Herbiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.9;22.7;9.8;4;;2.4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1409;28.85;15.71;16.51;6.8;7.85;https://www.observatoirebbc.org/projets/renovation/1409
1410;100;;85500;42.4;2014;;;0;;;7.3;365;Certifié;04-2014;Effinergie+;2013-06-01;;;;;;95;95;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Les Herbiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.9;21.6;8.9;4.59;;2.29;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1410;17.87;17.88;17.05;5.9;8.44;https://www.observatoirebbc.org/projets/renovation/1410
1487;100;;85500;40.1;2014;;77567;871.539325842697;0;;;0;Certifié;03-2014;Effinergie+;2013-05-01;;;;;;89;89;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Les Herbiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.7;19.2;9.69;4.09;;2.5;;;;;;;;;;;;;;;;0;;;;;;5952;;;;;;;6163;1487;21.33;14.96;14.31;5.76;7.97;https://www.observatoirebbc.org/projets/renovation/1487
1488;100;;85500;36.7;2014;;96745;1165.60240963855;0;;9;450;Certifié;10-2014;Effinergie+;2013-12-01;;;;;;101;83;;Neuf - RT 2012;Maison en secteur diffus - Privé;;BEAUREPAIRE;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.1;13.2;20.8;4.09;;0.9;;;;;;;;;;;;;;;;0;;;;;;1895;;;;;;;3622;1488;22.38;18.12;14.18;7.37;9.02;https://www.observatoirebbc.org/projets/renovation/1488
1670;95;;85500;49.23;;;;0;;;;0;Certifié;10-2010;BBC-Effinergie;;;;;;111;;111;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Beaurepaire;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.21;10.85;26.82;7.41;;1.94;;;;;;12.1;8.24;;;16.98;;21.24;16.13;;5.08;0;;;;;;;;;;;;;;1670;;;;;;https://www.observatoirebbc.org/projets/renovation/1670
1733;100;;85500;-9.47;;;;0;;;2;100;Certifié;01-2010;BBC-Effinergie;2008-12-01;;;;;131;;131;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Beaurepaire;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.45;14.95;16.46;7.3;;1.87;;;;;;13.46;4.26;;;22.73;;26.16;27.66;;7.66;0;;;;;;;;;;;;;;1733;;;;;;https://www.observatoirebbc.org/projets/renovation/1733
1734;146;;85500;-5.4;;;;0;;;1;50;Certifié;12-2008;BBC-Effinergie;2008-10-01;;;;;136;;136;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Les Herbiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.63;15.29;7.96;6.71;;9.69;;;;;;12.35;5.91;;;28.27;;35.06;29.12;;10.78;0;;;;;;;;;;;;;;1734;;;;;;https://www.observatoirebbc.org/projets/renovation/1734
2434;10;;85520;5.7;2012;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2009-12-01;;;;;132;;132;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Jard sur Mer;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.94;14.62;13.3;7.07;;1.82;;;;;;12.42;4.76;;;31.37;;31.15;28.64;;5.39;0;;;;;;;;;;;;;;2434;;;;;;https://www.observatoirebbc.org/projets/neuf/2434
2434;10;;85520;5.7;2012;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2009-12-01;;;;;132;;132;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Jard sur Mer;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.94;14.62;13.3;7.07;;1.82;;;;;;12.42;4.76;;;31.37;;31.15;28.64;;5.39;0;;;;;;;;;;;;;;2434;;;;;;https://www.observatoirebbc.org/projets/renovation/2434
1533;48;;85600;39.1;2015;;;0;;;;0;Certifié;;Effinergie+;2014-12-01;;;;;;98;195;;Neuf - RT 2012;Maison en secteur diffus - Public;;Treize Septiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.5;25.1;7.6;4.09;;1.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1533;20.84;15.9;13.3;7.63;7.8;https://www.observatoirebbc.org/projets/neuf/1533
2426;100;;85600;32.7;2010;;;0;;;2;100;Certifié;05-2010;BBC-Effinergie;2009-05-01;;;;;142;;142;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Bouffere;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.72;20.29;12.38;6.65;;1.61;;;;;;19.39;5.05;;;24.05;;53.13;29.96;;8.6;0;;;;;;;;;;;;;;2426;;;;;;https://www.observatoirebbc.org/projets/neuf/2426
2435;50;;85600;15.21;2012;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2009-05-01;;;;;119;;119;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Saint Georges de Montaigu;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.17;16.62;9.31;6.56;;13.56;;;;;;12.35;5.01;;;34.52;;31.51;26.29;;12.58;0;;;;;;;;;;;;;;2435;;;;;;https://www.observatoirebbc.org/projets/neuf/2435
6196;48;;85600;-67.2;2016;;;0;;;2;100;Certifié;;Bepos Effinergie 2013;2014-12-01;;;;;;99;99;;Neuf - RT 2012;Maison en secteur diffus - Public;;Treize-Septiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.5;26.3;7.4;4;;1.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6196;20.18;18.57;10.82;7.94;7.81;https://www.observatoirebbc.org/projets/neuf/6196
6197;48;;85600;-70.22;2016;;;0;;;2;100;Certifié;;Bepos Effinergie 2013;2014-12-01;;;;;;355;355;;Neuf - RT 2012;Logements collectifs - Public;;Treize-Septiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.4;24.7;4.08;4.1;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6197;67.72;63.27;30.15;28.73;13.7;https://www.observatoirebbc.org/projets/neuf/6197
1533;48;;85600;39.1;2015;;;0;;;;0;Certifié;;Effinergie+;2014-12-01;;;;;;98;195;;Neuf - RT 2012;Maison en secteur diffus - Public;;Treize Septiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.5;25.1;7.6;4.09;;1.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1533;20.84;15.9;13.3;7.63;7.8;https://www.observatoirebbc.org/projets/renovation/1533
2426;100;;85600;32.7;2010;;;0;;;2;100;Certifié;05-2010;BBC-Effinergie;2009-05-01;;;;;142;;142;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Bouffere;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.72;20.29;12.38;6.65;;1.61;;;;;;19.39;5.05;;;24.05;;53.13;29.96;;8.6;0;;;;;;;;;;;;;;2426;;;;;;https://www.observatoirebbc.org/projets/renovation/2426
2435;50;;85600;15.21;2012;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2009-05-01;;;;;119;;119;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Saint Georges de Montaigu;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.17;16.62;9.31;6.56;;13.56;;;;;;12.35;5.01;;;34.52;;31.51;26.29;;12.58;0;;;;;;;;;;;;;;2435;;;;;;https://www.observatoirebbc.org/projets/renovation/2435
6196;48;;85600;-67.2;2016;;;0;;;2;100;Certifié;;Bepos Effinergie 2013;2014-12-01;;;;;;99;99;;Neuf - RT 2012;Maison en secteur diffus - Public;;Treize-Septiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.5;26.3;7.4;4;;1.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6196;20.18;18.57;10.82;7.94;7.81;https://www.observatoirebbc.org/projets/renovation/6196
6197;48;;85600;-70.22;2016;;;0;;;2;100;Certifié;;Bepos Effinergie 2013;2014-12-01;;;;;;355;355;;Neuf - RT 2012;Logements collectifs - Public;;Treize-Septiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.4;24.7;4.08;4.1;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6197;67.72;63.27;30.15;28.73;13.7;https://www.observatoirebbc.org/projets/renovation/6197
2132;40;;85660;42.9;;;;0;;;;0;Certifié;04-2010;BBC-Effinergie;2009-09-01;;;;;112;;112;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;St Philbert de Bouaine;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.34;19.43;10.08;6.84;;2.22;;;;;;12.96;3.96;;;26.06;;23.45;23.56;;7.98;0;;;;;;;;;;;;;;2132;;;;;;https://www.observatoirebbc.org/projets/neuf/2132
2132;40;;85660;42.9;;;;0;;;;0;Certifié;04-2010;BBC-Effinergie;2009-09-01;;;;;112;;112;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;St Philbert de Bouaine;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.34;19.43;10.08;6.84;;2.22;;;;;;12.96;3.96;;;26.06;;23.45;23.56;;7.98;0;;;;;;;;;;;;;;2132;;;;;;https://www.observatoirebbc.org/projets/renovation/2132
2135;40;;85710;45.64;;;;0;;;;0;Certifié;08-2010;BBC-Effinergie;2010-02-01;;;;;102;;102;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Saint Léger les Vignes;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.53;16.73;14.71;7.45;;2.23;;;;;;10.98;3.86;;;23.82;;23.57;22.86;;6.14;0;;;;;;;;;;;;;;2135;;;;;;https://www.observatoirebbc.org/projets/neuf/2135
2135;40;;85710;45.64;;;;0;;;;0;Certifié;08-2010;BBC-Effinergie;2010-02-01;;;;;102;;102;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Saint Léger les Vignes;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.53;16.73;14.71;7.45;;2.23;;;;;;10.98;3.86;;;23.82;;23.57;22.86;;6.14;0;;;;;;;;;;;;;;2135;;;;;;https://www.observatoirebbc.org/projets/renovation/2135
2130;5;;85740;45.92;;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2009-12-01;;;;;90;;90;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;L'Epine;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;6.42;19.69;9.55;6.87;;2.67;;;;;;11.62;2.99;2.78;4.11;29.19;;14.19;16.2;;3.1;0;;;;;;;;;;;;;;2130;;;;;;https://www.observatoirebbc.org/projets/neuf/2130
2130;5;;85740;45.92;;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2009-12-01;;;;;90;;90;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;L'Epine;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;6.42;19.69;9.55;6.87;;2.67;;;;;;11.62;2.99;2.78;4.11;29.19;;14.19;16.2;;3.1;0;;;;;;;;;;;;;;2130;;;;;;https://www.observatoirebbc.org/projets/renovation/2130
2128;20;;85800;42.59;;;;0;;;1;50;Certifié;12-2009;BBC-Effinergie;2008-06-01;;;;;241;;241;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Le Fenouiller;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.87;15.67;14.12;7.87;;2.06;;;;;;34.81;9.83;;;42.04;;47.41;74.27;;7.48;0;;;;;;;;;;;;;;2128;;;;;;https://www.observatoirebbc.org/projets/neuf/2128
2264;40;;85800;49.21;2012;;;0;;;;0;Certifié;01-2011;BBC-Effinergie;;;;;;146;;146;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Fenouiller;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.89;15.88;20.19;7.52;;1.73;;;;;;16.12;4.9;;;33.15;;36.04;30.5;;5.89;0;;;;;;;;;;;;;;2264;;;;;;https://www.observatoirebbc.org/projets/neuf/2264
8815;;;85800;46;2020;;30928293;2609.98253164557;0;;;0;En cours de certification. Appel à projets;05-2021;Effinergie+ - E3;2018-06-01;;;;11850;;;11850;;Neuf - RT 2012;Tertiaire - Public;;Sanit Gilles Croix de Vie;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.4;11.6;9.1;12.4;;12.3;;;;;;;;;;;;;;;;0;47400;;;;;;;;;;;;4228751;8815;;;;;;https://www.observatoirebbc.org/projets/neuf/8815
2128;20;;85800;42.59;;;;0;;;1;50;Certifié;12-2009;BBC-Effinergie;2008-06-01;;;;;241;;241;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Le Fenouiller;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.87;15.67;14.12;7.87;;2.06;;;;;;34.81;9.83;;;42.04;;47.41;74.27;;7.48;0;;;;;;;;;;;;;;2128;;;;;;https://www.observatoirebbc.org/projets/renovation/2128
2264;40;;85800;49.21;2012;;;0;;;;0;Certifié;01-2011;BBC-Effinergie;;;;;;146;;146;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Fenouiller;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.89;15.88;20.19;7.52;;1.73;;;;;;16.12;4.9;;;33.15;;36.04;30.5;;5.89;0;;;;;;;;;;;;;;2264;;;;;;https://www.observatoirebbc.org/projets/renovation/2264
8815;;;85800;46;2020;;30928293;2609.98253164557;0;;;0;En cours de certification. Appel à projets;05-2021;Effinergie+ - E3;2018-06-01;;;;11850;;;11850;;Neuf - RT 2012;Tertiaire - Public;;Sanit Gilles Croix de Vie;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.4;11.6;9.1;12.4;;12.3;;;;;;;;;;;;;;;;0;47400;;;;;;;;;;;;4228751;8815;;;;;;https://www.observatoirebbc.org/projets/renovation/8815
2129;20;;85900;49.84;;;;0;;;10;500;Certifié;03-2010;BBC-Effinergie;2008-05-01;;;;;116;;116;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Le Fenouiller;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.12;28.53;8.41;6.72;;2.06;;;;;;12.82;4.07;;;25.27;;30.33;24.65;;5.5;0;;;;;;;;;;;;;;2129;;;;;;https://www.observatoirebbc.org/projets/neuf/2129
2129;20;;85900;49.84;;;;0;;;10;500;Certifié;03-2010;BBC-Effinergie;2008-05-01;;;;;116;;116;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Le Fenouiller;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.12;28.53;8.41;6.72;;2.06;;;;;;12.82;4.07;;;25.27;;30.33;24.65;;5.5;0;;;;;;;;;;;;;;2129;;;;;;https://www.observatoirebbc.org/projets/renovation/2129
967;118;;86000;71.45;1972;;1961570;790;0;;;0;Appel à projets;04-2012;BBC-Effinergie Rénovation;2009-09-01;;;;;2483;;2483;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Poitiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;10.27;9.31;0.23;;0.16;3.41;29.76;26.99;8.44;;2.87;;;;;;;58.77;94.36;10.63;263.02;;594.41;345.3;198.33;;0;;;;;;;;;;;;;;967;;;;;;https://www.observatoirebbc.org/projets/neuf/967
1303;65;;86000;38.7;2016;;2851878;1127.22450592885;0;;;0;Certifié;07-2016;Effinergie+;2014-10-01;;;;;;1265;2530;;Neuf - RT 2012;Logements collectifs - Privé;;Poitiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.1;14.7;17.3;3.9;;2.7;;;;;;;;;;;;;;;;0;48000;;;;;;;;;;;;265406;1303;295;141;84;217;;https://www.observatoirebbc.org/projets/neuf/1303
1363;150;;86000;56.1;2013;;470000;1051.45413870246;0;;;0;Certifié;;BBC-Effinergie;2012-04-01;;;;;;447;447;;Neuf - RT 2012;Logements collectifs - Privé;;Poitiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.7;28.7;17.8;4.09;;4.9;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1363;103.96;40.96;64.93;60.96;31.35;https://www.observatoirebbc.org/projets/neuf/1363
1422;150;;86000;34.9;2014;;;0;;;7;350;Certifié;09-2014;Effinergie+;2013-08-01;;;;;;98;171;;Neuf - RT 2012;Maison en secteur diffus - Public;;Poitiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.3;22.5;3.9;5;;2.1;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1422;21.47;20.58;21.11;10.33;9.38;https://www.observatoirebbc.org/projets/neuf/1422
1555;120;;86000;-26.7;2016;;;0;;;9;450;Certifié;06-2016;Bepos Effinergie 2013;;;;;;;2562;2562;;Neuf - RT 2012;Logements collectifs - Privé;;Poitiers;H2b;-26.7;70;68;;;;;0;;;;;;;;;;;;;;;;;;;;;0.1;17.4;21;4.2;;1.6;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1555;;;;;;https://www.observatoirebbc.org/projets/neuf/1555
7201;100;;86000;40.9;;;;0;;;12;600;Certifié;;Effinergie+;2014-11-01;;;;82;;;82;;Neuf - RT 2012;Maison en secteur diffus - Privé;;POITIERS;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.4;30.5;18.1;4.5;;2.2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;7201;15.61;13.98;8.01;10.73;7.59;https://www.observatoirebbc.org/projets/neuf/7201
1303;65;;86000;38.7;2016;;2851878;1127.22450592885;0;;;0;Certifié;07-2016;Effinergie+;2014-10-01;;;;;;1265;2530;;Neuf - RT 2012;Logements collectifs - Privé;;Poitiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.1;14.7;17.3;3.9;;2.7;;;;;;;;;;;;;;;;0;48000;;;;;;;;;;;;265406;1303;295;141;84;217;;https://www.observatoirebbc.org/projets/renovation/1303
1363;150;;86000;56.1;2013;;470000;1051.45413870246;0;;;0;Certifié;;BBC-Effinergie;2012-04-01;;;;;;447;447;;Neuf - RT 2012;Logements collectifs - Privé;;Poitiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.7;28.7;17.8;4.09;;4.9;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1363;103.96;40.96;64.93;60.96;31.35;https://www.observatoirebbc.org/projets/renovation/1363
1422;150;;86000;34.9;2014;;;0;;;7;350;Certifié;09-2014;Effinergie+;2013-08-01;;;;;;98;171;;Neuf - RT 2012;Maison en secteur diffus - Public;;Poitiers;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.3;22.5;3.9;5;;2.1;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1422;21.47;20.58;21.11;10.33;9.38;https://www.observatoirebbc.org/projets/renovation/1422
1555;120;;86000;-26.7;2016;;;0;;;9;450;Certifié;06-2016;Bepos Effinergie 2013;;;;;;;2562;2562;;Neuf - RT 2012;Logements collectifs - Privé;;Poitiers;H2b;-26.7;70;68;;;;;0;;;;;;;;;;;;;;;;;;;;;0.1;17.4;21;4.2;;1.6;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1555;;;;;;https://www.observatoirebbc.org/projets/renovation/1555
7201;100;;86000;40.9;;;;0;;;12;600;Certifié;;Effinergie+;2014-11-01;;;;82;;;82;;Neuf - RT 2012;Maison en secteur diffus - Privé;;POITIERS;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.4;30.5;18.1;4.5;;2.2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;7201;15.61;13.98;8.01;10.73;7.59;https://www.observatoirebbc.org/projets/renovation/7201
2286;120;;86100;49.61;;;;0;;;13;650;Certifié;12-2011;BBC-Effinergie;;;;;;460;;460;;Neuf - RT 2005;Logements collectifs - Public;Habitation Logement collectif;CHATELLERAULT;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.44;15.09;17.26;8.73;;5.11;;;;;;;8.91;18.57;33.4;74.87;;94.22;35.04;26.04;13.17;0;;;;;;;;;;;;;;2286;;;;;;https://www.observatoirebbc.org/projets/neuf/2286
2286;120;;86100;49.61;;;;0;;;13;650;Certifié;12-2011;BBC-Effinergie;;;;;;460;;460;;Neuf - RT 2005;Logements collectifs - Public;Habitation Logement collectif;CHATELLERAULT;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.44;15.09;17.26;8.73;;5.11;;;;;;;8.91;18.57;33.4;74.87;;94.22;35.04;26.04;13.17;0;;;;;;;;;;;;;;2286;;;;;;https://www.observatoirebbc.org/projets/renovation/2286
1465;111;;86170;40.79;2014;;;0;;;1;50;Certifié;01-2015;Effinergie+;2013-10-01;;;;;;110;110;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Avanton;H2b;40.79;62.7;81;;;;;0;;;;;;;;;;;;;;;;;;;;;0.4;18;16;4.2;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1465;24.86;19.73;10.17;11.88;8.97;https://www.observatoirebbc.org/projets/neuf/1465
1467;100;;86170;37.9;2014;;;0;;;10;500;Certifié;07-2014;Effinergie+;2013-10-01;;;;;;125;125;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Cissé;H2b;37.9;39.9;170;;;;;0;;;;;;;;;;;;;;;;;;;;;1.5;25.1;13.4;4.59;;4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1467;27.01;22.25;14.89;12.83;10.42;https://www.observatoirebbc.org/projets/neuf/1467
1465;111;;86170;40.79;2014;;;0;;;1;50;Certifié;01-2015;Effinergie+;2013-10-01;;;;;;110;110;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Avanton;H2b;40.79;62.7;81;;;;;0;;;;;;;;;;;;;;;;;;;;;0.4;18;16;4.2;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1465;24.86;19.73;10.17;11.88;8.97;https://www.observatoirebbc.org/projets/renovation/1465
1467;100;;86170;37.9;2014;;;0;;;10;500;Certifié;07-2014;Effinergie+;2013-10-01;;;;;;125;125;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Cissé;H2b;37.9;39.9;170;;;;;0;;;;;;;;;;;;;;;;;;;;;1.5;25.1;13.4;4.59;;4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;1467;27.01;22.25;14.89;12.83;10.42;https://www.observatoirebbc.org/projets/renovation/1467
6352;120;;86190;-157.5;2018;;;0;;;2;100;Certifié;04-2019;Bepos Effinergie 2013;2016-07-01;;;;;;399;2674;;Neuf - RT 2012;Tertiaire - Public;;Vouillé;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.3;13.3;9.3;22.4;20.7;9.4;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6352;175.39;68.93;47.38;65.24;49.93;https://www.observatoirebbc.org/projets/neuf/6352
6637;120;;86190;-76.2;2018;;;0;;;1;50;Certifié;04-2019;Bepos Effinergie 2013;2016-07-01;;;;;;561;2674;;Neuf - RT 2012;Logements collectifs - Public;;Vouillé;H2b;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;13.1;14.5;3.6;;2;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6637;137.89;82.85;29.83;69.39;19.67;https://www.observatoirebbc.org/projets/neuf/6637
